sock_write_iter,sock_read_iter,sock_recvmsg,sock_write_iter_count,sock_read_iter_count,sock_recvmsg_count,class
14,2,16,3,1,1,1
16,4,48,3,1,1,1
5,8,229,1,2,2,1
5,14,212,1,3,3,1
6,6,47,1,1,1,1
14,4,29,3,1,1,1
15,4,27,3,1,1,1
3,2,16,1,1,1,1
10,2,14,3,1,1,1
14,4,26,3,1,1,1
14,4,27,3,1,1,1
11,2,37,3,1,1,1
11,4,26,1,1,1,1
0,6,62,0,1,1,1
0,225,38,0,1,1,1
0,25,47,0,1,1,1
4,33,553,1,2,2,1
7,14,50,1,1,1,1
75,39,369,1,2,2,1
49,62,126,1,1,1,1
4,23,12,1,1,1,1
5,13,29,1,1,1,1
13,4,40,3,1,1,1
13,34,91,3,1,1,1
18,4,50,3,1,1,1
20,4,74,3,1,1,1
10,6,45,3,1,1,1
11,4,28,1,1,1,1
5,4,33,1,1,1,1
6,4,33,1,1,1,1
5,3,25,1,1,1,1
5,4,25,1,1,1,1
3,4,24,1,1,1,1
3,5,145,1,2,2,1
3,4,124,1,2,2,1
7,3,29,1,1,1,1
6,4,52,1,1,1,1
6,25,28,1,1,1,1
0,19,122,0,2,2,1
0,85,80,0,2,2,1
0,19,122,0,2,2,1
0,85,80,0,2,2,1
16,4,27,3,1,1,1
0,19,122,0,2,2,1
0,85,80,0,2,2,1
0,19,122,0,2,2,1
0,85,80,0,2,2,1
0,19,122,0,2,2,1
0,85,80,0,2,2,1
0,19,122,0,2,2,1
0,85,80,0,2,2,1
0,19,122,0,2,2,1
0,85,80,0,2,2,1
0,19,122,0,2,2,1
0,85,80,0,2,2,1
382,156,354,1,2,2,1
28,80,775,1,2,2,1
263,4,38,3,1,1,1
28,3,17,2,1,1,1
0,19,122,0,2,2,1
0,85,80,0,2,2,1
0,10,48,0,2,2,1
0,19,122,0,2,2,1
0,85,80,0,2,2,1
0,10,48,0,2,2,1
6,25,139,1,1,1,1
7,5,70,1,1,1,1
140,3,14,1,1,1,1
6,5,64,1,1,1,1
0,10,156,0,2,2,1
0,10,48,0,2,2,1
0,10,156,0,2,2,1
0,10,48,0,2,2,1
0,10,156,0,2,2,1
0,10,48,0,2,2,1
0,10,156,0,2,2,1
0,10,48,0,2,2,1
15,4,28,3,1,1,1
15,4,94,3,1,1,1
15,4,28,3,1,1,1
15,4,59,3,1,1,1
0,10,156,0,2,2,1
0,10,48,0,2,2,1
0,10,156,0,2,2,1
0,10,48,0,2,2,1
0,10,156,0,2,2,1
0,10,48,0,2,2,1
0,10,156,0,2,2,1
0,10,48,0,2,2,1
0,10,156,0,2,2,1
0,10,156,0,2,2,1
5,120,281,1,2,2,1
9,65,136,1,1,1,1
8,39,65,1,1,1,1
28,5,30,1,1,1,1
4,83,39,1,1,1,1
38,49,393,1,2,2,1
69,16,110,1,1,1,1
6,143,469,1,2,2,1
9,4,79,1,1,1,1
239,264,474,1,1,1,1
39,78,355,1,1,1,1
340,4,27,1,1,1,1
25,184,447,1,2,2,1
6,4,30,1,1,1,1
6,5,43,1,1,1,1
6,5,59,1,1,1,1
4,31,159,1,3,3,1
3,7,172,1,3,3,1
6,13,271,1,3,3,1
0,81,80,0,2,2,1
0,81,80,0,2,2,1
0,81,80,0,2,2,1
0,81,80,0,2,2,1
0,81,80,0,2,2,1
0,81,80,0,2,2,1
0,81,80,0,2,2,1
0,81,80,0,2,2,1
0,81,80,0,2,2,1
0,81,80,0,2,2,1
4,6,197,1,2,2,1
5,4,59,1,1,1,1
79,24,24,1,1,1,1
179,5,32,1,1,1,1
188,3,34,1,1,1,1
194,2,77,1,1,1,1
7,5,61,1,1,1,1
34,6,458,1,1,1,1
5,19,317,1,2,2,1
4,56,172,1,2,2,1
26,4,75,1,1,1,1
9,67,94,1,1,1,1
6,101,631,1,2,2,1
14,31,409,3,1,1,1
0,30,45,0,2,2,1
0,30,45,0,2,2,1
7,4,171,1,1,1,1
9,6,194,1,1,1,1
6,16,35,1,1,1,1
15,5,33,3,1,1,1
22,5,28,3,1,1,1
4,2,16,1,1,1,1
8,4,28,1,1,1,1
6,18,335,1,3,3,1
17,4,27,1,1,1,1
5,165,438,1,3,3,1
17,4,28,3,1,1,1
8,5,41,1,1,1,1
38,6,94,1,1,1,1
111,3,34,3,1,1,1
365,4,34,3,1,1,1
0,30,45,0,2,2,1
0,242,240,0,2,2,1
0,30,45,0,2,2,1
0,242,240,0,2,2,1
0,30,45,0,2,2,1
0,242,240,0,2,2,1
0,30,45,0,2,2,1
0,242,240,0,2,2,1
0,30,45,0,2,2,1
0,242,240,0,2,2,1
0,30,45,0,2,2,1
0,242,240,0,2,2,1
0,30,45,0,2,2,1
0,242,240,0,2,2,1
0,30,45,0,2,2,1
0,242,240,0,2,2,1
0,242,240,0,2,2,1
6,8,226,1,2,2,1
6,20,285,1,2,2,1
6,8,339,1,2,2,1
34,2,105,1,1,1,1
6,4,28,1,1,1,1
19,4,37,3,1,1,1
16,15,30,3,1,1,1
18,4,29,3,1,1,1
5,12,257,1,3,3,1
4,12,235,1,3,3,1
14,3,26,3,1,1,1
3,3,14,1,1,1,1
10,2,13,3,1,1,1
5,4,27,1,1,1,1
15,3,26,3,1,1,1
5,14,185,1,3,3,1
15,4,27,3,1,1,1
16,11,336,1,2,2,1
5,8,256,1,2,2,1
9,9,223,1,2,2,1
58,14,35,1,1,1,1
15,4,33,1,1,1,1
63,85,61,1,1,1,1
0,81,267,0,2,2,1
0,8,103,0,2,2,1
0,81,267,0,2,2,1
0,8,103,0,2,2,1
11,4,32,1,1,1,1
7,4,27,1,1,1,1
6,3,37,1,1,1,1
12,4,27,1,1,1,1
11,4,43,1,1,1,1
6,3,29,1,1,1,1
6,3,25,1,1,1,1
6,4,32,1,1,1,1
5,4,31,1,1,1,1
8,5,50,1,1,1,1
15,3,26,3,1,1,1
10,3,33,1,1,1,1
6,3,37,1,1,1,1
5,4,24,1,1,1,1
16,4,25,1,1,1,1
16,4,24,3,1,1,1
6,4,30,1,1,1,1
0,81,267,0,2,2,1
0,8,103,0,2,2,1
0,81,267,0,2,2,1
0,8,103,0,2,2,1
0,81,267,0,2,2,1
0,8,103,0,2,2,1
0,81,267,0,2,2,1
0,8,103,0,2,2,1
0,81,267,0,2,2,1
0,8,103,0,2,2,1
0,81,267,0,2,2,1
0,8,103,0,2,2,1
0,81,267,0,2,2,1
0,8,103,0,2,2,1
0,81,267,0,2,2,1
0,8,103,0,2,2,1
6,9,260,1,2,2,1
6,10,238,1,2,2,1
6,9,179,1,2,2,1
7,4,43,1,1,1,1
7,3,29,1,1,1,1
6,4,26,1,1,1,1
5,3,26,1,1,1,1
6,4,26,1,1,1,1
11,103,96,3,1,1,1
6,4,39,1,1,1,1
5,3,29,1,1,1,1
4,2,13,1,1,1,1
4,2,18,1,1,1,1
15,4,28,3,1,1,1
6,4,34,1,1,1,1
11,2,19,3,1,1,1
6,4,39,1,1,1,1
6,4,29,1,1,1,1
5,3,23,1,1,1,1
3,2,18,1,1,1,1
6,4,37,1,1,1,1
6,4,27,1,1,1,1
6,5,34,1,1,1,1
7,4,27,1,1,1,1
16,4,24,3,1,1,1
10,4,36,1,1,1,1
6,4,34,1,1,1,1
5,3,24,1,1,1,1
6,3,26,1,1,1,1
13,4,36,3,1,1,1
4,2,13,1,1,1,1
6,4,31,1,1,1,1
5,14,268,1,3,3,1
5,23,242,1,3,3,1
5,12,251,1,3,3,1
5,12,195,1,3,3,1
24,2,68,1,1,1,1
7,4,44,1,1,1,1
16,4,38,1,1,1,1
19,14,50,1,1,1,1
11,4,28,1,1,1,1
8,64,29,1,1,1,1
6,34,59,1,1,1,1
7,6,47,1,1,1,1
8,3,40,3,1,1,1
10,4,27,3,1,1,1
6,8,252,1,2,2,1
6,49,271,1,2,2,1
5,7,253,1,2,2,1
16,3,49,1,1,1,1
7,4,39,1,1,1,1
6,10,76,1,1,1,1
87,4,29,3,1,1,1
133,4,36,2,1,1,1
3,2,13,1,1,1,1
4,2,14,1,1,1,1
9,4,48,3,1,1,1
6,3,28,1,1,1,1
6,4,26,1,1,1,1
6,4,26,1,1,1,1
19,3,32,7,1,1,1
6,4,28,1,1,1,1
4,2,19,1,1,1,1
3,2,15,1,1,1,1
6,4,26,1,1,1,1
69,3,27,13,1,1,1
0,10,78,0,2,2,1
0,10,78,0,2,2,1
0,10,78,0,2,2,1
0,10,78,0,2,2,1
0,10,78,0,2,2,1
0,10,78,0,2,2,1
0,10,78,0,2,2,1
0,10,78,0,2,2,1
0,10,78,0,2,2,1
0,10,78,0,2,2,1
5,7,259,1,2,2,1
5,7,195,1,2,2,1
4,2,15,1,1,1,1
3,4,30,1,1,1,1
5,4,43,1,1,1,1
7,4,145,1,1,1,1
7,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
7,3,28,1,1,1,1
15,4,34,3,1,1,1
5,4,28,1,1,1,1
5,12,236,1,3,3,1
16,4,35,3,1,1,1
4,13,256,1,3,3,1
12,5,29,1,1,1,1
6,3,27,1,1,1,1
6,4,49,1,1,1,1
16,4,41,1,1,1,1
228,4,38,1,1,1,1
16,4,28,1,1,1,1
6,4,39,1,1,1,1
6,45,72,1,1,1,1
17,5,30,3,1,1,1
15,5,36,3,1,1,1
20,171,196,3,1,1,1
36,4,29,1,1,1,1
19,4,28,3,1,1,1
5,9,236,1,2,2,1
18,3,21,1,1,1,1
15,24,39,1,1,1,1
6,4,60,1,1,1,1
6,24,48,1,1,1,1
7,4,43,1,1,1,1
50,4,50,3,1,1,1
86,5,27,1,1,1,1
16,5,32,3,1,1,1
14,4,30,3,1,1,1
10,4,28,1,1,1,1
13,3,20,3,1,1,1
16,3,25,3,1,1,1
47,4,28,1,1,1,1
16,4,28,3,1,1,1
6,3,24,1,1,1,1
8,4,33,1,1,1,1
6,4,38,1,1,1,1
71,5,32,3,1,1,1
30,4,67,3,1,1,1
3,3,60,1,1,1,1
15,3,81,1,1,1,1
6,5,86,1,1,1,1
7,5,30,1,1,1,1
3,2,17,1,1,1,1
94,4,91,1,1,1,1
9,5,43,1,1,1,1
39,4,31,3,1,1,1
5,5,61,1,1,1,1
20,4,51,1,1,1,1
19,4,62,3,1,1,1
27,12,105,1,1,1,1
14,5,62,1,1,1,1
3,42,36,1,1,1,1
4,101,262,1,3,3,1
0,12,104,0,2,2,1
0,8,76,0,2,2,1
0,46,114,0,2,2,1
0,41,150,0,2,2,1
0,10,145,0,2,2,1
0,12,104,0,2,2,1
0,8,76,0,2,2,1
0,46,114,0,2,2,1
0,41,150,0,2,2,1
0,10,145,0,2,2,1
0,12,104,0,2,2,1
0,8,76,0,2,2,1
0,46,114,0,2,2,1
0,41,150,0,2,2,1
0,10,145,0,2,2,1
6,4,31,1,1,1,1
7,3,29,1,1,1,1
36,3,29,1,1,1,1
6,4,27,1,1,1,1
6,4,38,1,1,1,1
7,14,266,1,3,3,1
7,4,31,1,1,1,1
36,39,47,1,1,1,1
5,4,37,1,1,1,1
8,4,31,1,1,1,1
7,5,32,1,1,1,1
9,21,36,1,1,1,1
140,3,26,1,1,1,1
6,13,238,1,3,3,1
0,12,104,0,2,2,1
0,8,76,0,2,2,1
0,46,114,0,2,2,1
0,41,150,0,2,2,1
0,10,145,0,2,2,1
0,12,104,0,2,2,1
0,8,76,0,2,2,1
0,46,114,0,2,2,1
0,41,150,0,2,2,1
0,10,145,0,2,2,1
0,12,104,0,2,2,1
0,8,76,0,2,2,1
0,46,114,0,2,2,1
0,41,150,0,2,2,1
0,10,145,0,2,2,1
0,12,104,0,2,2,1
0,8,76,0,2,2,1
0,46,114,0,2,2,1
0,41,150,0,2,2,1
0,10,145,0,2,2,1
0,12,104,0,2,2,1
0,8,76,0,2,2,1
0,46,114,0,2,2,1
0,41,150,0,2,2,1
0,10,145,0,2,2,1
0,12,104,0,2,2,1
0,8,76,0,2,2,1
0,46,114,0,2,2,1
0,41,150,0,2,2,1
0,10,145,0,2,2,1
7,45,49,1,1,1,1
5,15,32,1,1,1,1
6,4,60,1,1,1,1
6,3,25,1,1,1,1
8,4,59,1,1,1,1
5,9,230,1,2,2,1
6,4,29,1,1,1,1
15,4,27,3,1,1,1
269,5,71,2,1,1,1
6,5,94,1,1,1,1
6,4,52,1,1,1,1
31,5,58,1,1,1,1
11,4,30,1,1,1,1
10,3,36,1,1,1,1
8,4,32,1,1,1,1
6,4,38,1,1,1,1
8,6,33,1,1,1,1
15,5,32,1,1,1,1
7,5,27,1,1,1,1
5,44,53,1,1,1,1
6,4,25,1,1,1,1
9,4,53,1,1,1,1
7,6,52,1,1,1,1
5,4,31,1,1,1,1
0,4,35,0,1,1,1
5,4,58,1,1,1,1
9,6,30,1,1,1,1
5,3,17,1,1,1,1
7,5,71,3,1,1,1
55,5,96,11,1,1,1
44,4,28,1,1,1,1
37,4,27,13,1,1,1
33,3,29,11,1,1,1
35,4,25,13,1,1,1
51,2,18,13,1,1,1
45,2,19,11,1,1,1
5,9,251,1,2,2,1
6,4,30,1,1,1,1
6,4,38,1,1,1,1
6,3,29,1,1,1,1
4,9,159,1,2,2,1
0,0,0,0,0,0,1
6,19,190,1,2,2,1
0,8,45,0,2,2,1
322,25,43,2,1,1,1
289,4,39,2,1,1,1
0,106,233,0,2,2,1
0,9,53,0,2,2,1
0,8,45,0,2,2,1
17,3,29,3,1,1,1
11,3,28,1,1,1,1
6,4,26,1,1,1,1
10,4,26,1,1,1,1
6,4,25,1,1,1,1
15,3,27,3,1,1,1
11,3,29,1,1,1,1
5,4,28,1,1,1,1
5,5,51,1,1,1,1
6,3,26,1,1,1,1
14,4,25,3,1,1,1
46,4,28,3,1,1,1
15,4,27,3,1,1,1
0,106,233,0,2,2,1
0,9,53,0,2,2,1
0,8,45,0,2,2,1
0,106,233,0,2,2,1
0,9,53,0,2,2,1
0,8,45,0,2,2,1
0,106,233,0,2,2,1
0,9,53,0,2,2,1
0,8,45,0,2,2,1
0,106,233,0,2,2,1
0,9,53,0,2,2,1
0,8,45,0,2,2,1
0,106,233,0,2,2,1
0,9,53,0,2,2,1
0,8,45,0,2,2,1
0,106,233,0,2,2,1
0,9,53,0,2,2,1
0,8,45,0,2,2,1
0,106,233,0,2,2,1
0,9,53,0,2,2,1
0,8,45,0,2,2,1
0,106,233,0,2,2,1
0,9,53,0,2,2,1
0,8,45,0,2,2,1
6,4,28,1,1,1,1
6,9,181,1,2,2,1
7,75,29,1,1,1,1
77,4,48,1,1,1,1
114,4,38,2,1,1,1
6,4,29,1,1,1,1
45,4,128,3,1,1,1
5,16,25,1,1,1,1
6,236,174,1,1,1,1
199,65,28,1,1,1,1
8,4,141,1,1,1,1
17,4,109,3,1,1,1
0,106,233,0,2,2,1
0,9,53,0,2,2,1
6,8,189,1,2,2,1
6,4,29,1,1,1,1
16,4,35,1,1,1,1
6,4,36,1,1,1,1
0,60,164,0,2,2,1
11,4,28,1,1,1,1
7,4,27,1,1,1,1
5,7,164,1,2,2,1
7,4,25,1,1,1,1
11,3,26,1,1,1,1
0,60,164,0,2,2,1
0,10,89,0,2,2,1
0,60,164,0,2,2,1
0,10,89,0,2,2,1
0,60,164,0,2,2,1
0,10,89,0,2,2,1
0,60,164,0,2,2,1
0,10,89,0,2,2,1
0,60,164,0,2,2,1
0,10,89,0,2,2,1
0,60,164,0,2,2,1
0,10,89,0,2,2,1
0,60,164,0,2,2,1
0,10,89,0,2,2,1
0,60,164,0,2,2,1
0,10,89,0,2,2,1
0,10,89,0,2,2,1
5,8,192,1,2,2,1
5,4,38,1,1,1,1
7,4,33,1,1,1,1
9,3,18,3,1,1,1
7,4,27,1,1,1,1
47,14,28,1,1,1,1
134,36,43,1,1,1,1
6,6,49,1,1,1,1
3,24,42,1,1,1,1
109,16,29,1,1,1,1
38,36,65,1,1,1,1
6,6,43,1,1,1,1
18,15,39,3,1,1,1
0,6,205,0,2,2,1
0,10,89,0,2,2,1
5,8,167,1,2,2,1
7,5,38,1,1,1,1
6,4,28,1,1,1,1
6,3,26,1,1,1,1
6,4,32,1,1,1,1
6,4,27,1,1,1,1
5,4,25,1,1,1,1
6,3,25,1,1,1,1
0,6,205,0,2,2,1
0,6,205,0,2,2,1
16,4,28,3,1,1,1
5,3,27,1,1,1,1
5,4,25,1,1,1,1
6,4,25,1,1,1,1
5,3,25,1,1,1,1
6,4,26,1,1,1,1
6,3,25,1,1,1,1
6,3,25,1,1,1,1
17,4,24,3,1,1,1
6,4,26,1,1,1,1
5,3,26,1,1,1,1
6,3,29,1,1,1,1
6,4,28,1,1,1,1
14,4,26,3,1,1,1
6,4,28,1,1,1,1
17,4,27,3,1,1,1
0,6,205,0,2,2,1
0,6,205,0,2,2,1
16,4,39,3,1,1,1
15,4,29,3,1,1,1
0,6,205,0,2,2,1
0,6,205,0,2,2,1
0,6,205,0,2,2,1
0,6,205,0,2,2,1
0,6,205,0,2,2,1
6,4,35,1,1,1,1
6,3,32,1,1,1,1
6,4,30,1,1,1,1
5,3,24,1,1,1,1
13,4,30,3,1,1,1
12,4,27,3,1,1,1
15,4,25,3,1,1,1
14,5,27,3,1,1,1
5,4,27,1,1,1,1
6,3,25,1,1,1,1
14,3,25,3,1,1,1
15,4,29,3,1,1,1
7,4,30,1,1,1,1
6,4,29,1,1,1,1
9,5,77,1,1,1,1
8,5,69,1,1,1,1
27,4,40,1,1,1,1
6,4,28,1,1,1,1
9,4,58,1,1,1,1
6,5,150,1,1,1,1
7,34,40,1,1,1,1
7,44,58,1,1,1,1
58,6,35,1,1,1,1
75,4,60,2,1,1,1
7,3,28,1,1,1,1
6,4,29,1,1,1,1
29,4,29,3,1,1,1
6,3,30,1,1,1,1
0,240,446,0,2,2,1
6,4,27,1,1,1,1
0,240,446,0,2,2,1
0,4,47,0,1,1,1
0,4,18,0,1,1,1
16,3,18,3,1,1,1
6,3,28,1,1,1,1
6,3,39,1,1,1,1
39,4,28,3,1,1,1
6,4,29,1,1,1,1
7,4,29,1,1,1,1
7,4,26,1,1,1,1
14,3,27,3,1,1,1
6,4,25,1,1,1,1
15,4,26,3,1,1,1
6,4,32,1,1,1,1
15,4,37,3,1,1,1
0,240,446,0,2,2,1
0,9,40,0,2,2,1
0,240,446,0,2,2,1
0,9,40,0,2,2,1
0,240,446,0,2,2,1
0,9,40,0,2,2,1
0,240,446,0,2,2,1
0,9,40,0,2,2,1
0,240,446,0,2,2,1
0,9,40,0,2,2,1
0,240,446,0,2,2,1
0,9,40,0,2,2,1
0,240,446,0,2,2,1
0,9,40,0,2,2,1
4,8,185,1,2,2,1
0,240,446,0,2,2,1
0,9,40,0,2,2,1
0,9,40,0,2,2,1
6,4,38,1,1,1,1
6,3,29,1,1,1,1
6,55,74,1,1,1,1
6,7,42,1,2,2,1
118,3,26,1,1,1,1
34,5,32,3,1,1,1
7,129,171,1,1,1,1
161,4,39,2,1,1,1
16,4,30,1,1,1,1
6,4,64,1,1,1,1
128,4,274,2,1,1,1
40,4,79,3,1,1,1
6,5,43,1,1,1,1
6,44,53,1,1,1,1
74,24,90,1,1,1,1
58,66,61,3,1,1,1
159,8,21,2,1,1,1
12,46,66,2,1,1,1
7,44,30,1,1,1,1
51,283,66,2,1,1,1
17,14,41,3,1,1,1
76,54,47,1,1,1,1
5,19,185,1,1,1,1
169,6,184,1,1,1,1
107,4,30,1,1,1,1
101,3,90,3,1,1,1
5,4,58,1,1,1,1
161,4,55,1,1,1,1
6,4,107,1,1,1,1
0,9,40,0,2,2,1
0,50,140,0,2,2,1
0,32,166,0,2,2,1
6,4,28,1,1,1,1
0,50,140,0,2,2,1
0,32,166,0,2,2,1
0,50,140,0,2,2,1
0,32,166,0,2,2,1
6,4,58,1,1,1,1
6,4,40,1,1,1,1
16,4,28,1,1,1,1
0,50,140,0,2,2,1
0,32,166,0,2,2,1
0,50,140,0,2,2,1
0,32,166,0,2,2,1
0,50,140,0,2,2,1
0,32,166,0,2,2,1
0,50,140,0,2,2,1
0,32,166,0,2,2,1
0,50,140,0,2,2,1
0,32,166,0,2,2,1
0,50,140,0,2,2,1
0,32,166,0,2,2,1
6,18,59,1,1,1,1
8,4,80,1,1,1,1
37,3,40,1,1,1,1
7,4,28,1,1,1,1
186,3,25,1,1,1,1
16,4,59,1,1,1,1
6,4,120,1,1,1,1
6,4,80,1,1,1,1
8,86,41,1,1,1,1
6,6,119,1,1,1,1
26,4,98,1,1,1,1
6,4,35,1,1,1,1
7,7,147,1,1,1,1
54,67,36,1,1,1,1
56,77,32,1,1,1,1
6,5,99,1,1,1,1
7,85,45,1,1,1,1
7,118,36,1,1,1,1
0,8,148,0,2,2,1
0,87,156,0,2,2,1
0,8,148,0,2,2,1
0,87,156,0,2,2,1
6,4,28,1,1,1,1
6,4,59,1,1,1,1
7,4,28,1,1,1,1
36,4,27,1,1,1,1
7,3,30,1,1,1,1
7,6,32,1,1,1,1
4,2,77,1,1,1,1
7,15,38,1,1,1,1
6,4,31,1,1,1,1
3,2,16,1,1,1,1
13,35,31,1,1,1,1
16,4,27,1,1,1,1
16,4,28,3,1,1,1
48,3,39,11,1,1,1
0,8,148,0,2,2,1
0,87,156,0,2,2,1
0,8,148,0,2,2,1
0,87,156,0,2,2,1
0,8,148,0,2,2,1
0,87,156,0,2,2,1
0,8,148,0,2,2,1
0,87,156,0,2,2,1
0,8,148,0,2,2,1
0,87,156,0,2,2,1
0,8,148,0,2,2,1
0,87,156,0,2,2,1
5,4,80,1,1,1,1
15,4,28,3,1,1,1
5,3,27,1,1,1,1
15,4,36,3,1,1,1
6,3,27,1,1,1,1
6,3,27,1,1,1,1
5,4,39,1,1,1,1
6,4,28,1,1,1,1
6,3,36,1,1,1,1
5,3,25,1,1,1,1
7,3,37,1,1,1,1
5,3,36,1,1,1,1
15,4,25,3,1,1,1
6,4,28,1,1,1,1
6,4,39,1,1,1,1
6,4,75,1,1,1,1
167,4,28,3,1,1,1
16,3,36,3,1,1,1
11,4,27,1,1,1,1
6,55,37,1,1,1,1
6,14,45,1,1,1,1
6,4,26,1,1,1,1
0,19,155,0,2,2,1
0,8,148,0,2,2,1
0,87,156,0,2,2,1
6,3,28,1,1,1,1
11,4,35,1,1,1,1
6,4,32,1,1,1,1
0,19,155,0,2,2,1
6,4,38,1,1,1,1
7,14,22,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
7,14,29,1,1,1,1
6,4,49,1,1,1,1
6,3,29,1,1,1,1
6,3,28,1,1,1,1
6,9,37,1,1,1,1
6,3,27,1,1,1,1
7,4,27,1,1,1,1
6,4,41,1,1,1,1
26,13,188,1,3,3,1
165,3,28,11,1,1,1
0,19,155,0,2,2,1
0,19,155,0,2,2,1
0,19,155,0,2,2,1
16,4,39,3,1,1,1
3,2,25,1,1,1,1
7,4,29,1,1,1,1
0,19,155,0,2,2,1
0,19,155,0,2,2,1
0,19,155,0,2,2,1
0,19,155,0,2,2,1
0,19,155,0,2,2,1
6,4,49,1,1,1,1
6,3,28,1,1,1,1
6,3,26,1,1,1,1
6,4,27,1,1,1,1
6,4,39,1,1,1,1
16,4,33,1,1,1,1
5,8,284,1,2,2,1
6,5,47,1,1,1,1
6,3,25,1,1,1,1
5,4,33,1,1,1,1
5,4,46,1,1,1,1
0,9,61,0,2,2,1
6,3,26,1,1,1,1
6,4,30,1,1,1,1
25,4,28,3,1,1,1
10,4,54,1,1,1,1
5,4,33,1,1,1,1
14,3,38,3,1,1,1
5,4,60,1,1,1,1
6,4,26,1,1,1,1
26,3,27,3,1,1,1
5,4,24,1,1,1,1
0,9,61,0,2,2,1
5,6,27,1,1,1,1
9,6,35,1,1,1,1
9,3,33,1,1,1,1
5,2,26,1,1,1,1
6,4,49,1,1,1,1
5,4,42,1,1,1,1
12,3,19,3,1,1,1
7,3,25,1,1,1,1
6,4,29,1,1,1,1
5,4,28,1,1,1,1
6,4,37,1,1,1,1
5,4,29,1,1,1,1
48,3,28,11,1,1,1
5,4,26,1,1,1,1
6,3,27,1,1,1,1
6,3,30,1,1,1,1
6,12,88,1,3,3,1
5,3,24,1,1,1,1
6,4,27,1,1,1,1
6,4,27,1,1,1,1
8,5,33,1,1,1,1
5,53,26,1,1,1,1
56,5,33,11,1,1,1
0,9,61,0,2,2,1
6,4,41,1,1,1,1
7,4,30,1,1,1,1
16,4,40,1,1,1,1
104,4,40,9,1,1,1
0,8,116,0,2,2,1
0,9,61,0,2,2,1
0,8,116,0,2,2,1
0,9,61,0,2,2,1
6,14,25,1,1,1,1
6,4,24,1,1,1,1
6,4,156,1,1,1,1
6,4,63,1,1,1,1
6,3,23,1,1,1,1
7,5,99,1,1,1,1
6,3,47,1,1,1,1
6,4,25,1,1,1,1
6,4,44,1,1,1,1
155,4,27,3,1,1,1
11,5,36,1,1,1,1
6,4,25,1,1,1,1
37,3,25,2,1,1,1
0,8,116,0,2,2,1
0,9,61,0,2,2,1
0,8,116,0,2,2,1
0,9,61,0,2,2,1
0,8,116,0,2,2,1
0,9,61,0,2,2,1
0,8,116,0,2,2,1
0,9,61,0,2,2,1
0,8,116,0,2,2,1
0,8,116,0,2,2,1
0,8,116,0,2,2,1
0,8,116,0,2,2,1
7,4,29,1,1,1,1
6,4,26,1,1,1,1
6,3,28,1,1,1,1
11,4,24,1,1,1,1
6,4,26,1,1,1,1
6,4,24,1,1,1,1
6,3,22,1,1,1,1
7,3,25,1,1,1,1
15,4,25,3,1,1,1
5,4,25,1,1,1,1
6,4,27,1,1,1,1
6,4,55,1,1,1,1
5,4,25,1,1,1,1
6,4,29,1,1,1,1
14,4,25,3,1,1,1
5,4,26,1,1,1,1
6,4,27,1,1,1,1
6,4,25,1,1,1,1
6,4,36,1,1,1,1
14,3,24,3,1,1,1
6,50,46,1,1,1,1
6,3,25,1,1,1,1
5,3,24,1,1,1,1
6,4,23,1,1,1,1
7,4,36,1,1,1,1
6,4,26,1,1,1,1
7,4,30,1,1,1,1
6,3,32,1,1,1,1
7,4,34,1,1,1,1
6,4,27,1,1,1,1
5,4,26,1,1,1,1
6,4,25,1,1,1,1
8,5,37,1,1,1,1
7,5,31,1,1,1,1
4,3,16,1,1,1,1
2,3,19,1,1,1,1
50,4,56,6,1,1,1
7,4,27,1,1,1,1
6,4,27,1,1,1,1
6,4,31,1,1,1,1
5,3,59,1,1,1,1
45,4,25,11,1,1,1
6,3,25,1,1,1,1
48,3,29,11,1,1,1
70,4,34,1,1,1,1
4,3,20,1,1,1,1
42,2,15,11,1,1,1
5,4,23,1,1,1,1
44,4,69,10,1,1,1
6,4,77,1,1,1,1
6,4,26,1,1,1,1
43,5,26,11,1,1,1
6,4,27,1,1,1,1
6,6,80,1,1,1,1
5,3,25,1,1,1,1
4,3,30,1,1,1,1
5,3,21,1,1,1,1
7,3,56,1,1,1,1
5,3,20,1,1,1,1
6,4,23,1,1,1,1
6,5,74,1,1,1,1
21,3,26,1,1,1,1
6,4,29,1,1,1,1
40,4,44,1,1,1,1
5,23,19,1,1,1,1
6,4,36,1,1,1,1
6,3,25,1,1,1,1
6,4,25,1,1,1,1
6,4,37,1,1,1,1
6,3,63,1,1,1,1
4,3,18,1,1,1,1
7,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,28,1,1,1,1
6,4,65,1,1,1,1
24,9,51,1,1,1,1
6,3,25,1,1,1,1
6,9,157,1,1,1,1
19,4,30,1,1,1,1
8,75,36,1,1,1,1
26,4,28,1,1,1,1
6,3,28,1,1,1,1
117,4,33,1,1,1,1
45,5,38,3,1,1,1
33,25,27,3,1,1,1
40,25,37,1,1,1,1
7,15,62,1,1,1,1
17,4,27,3,1,1,1
37,75,29,1,1,1,1
6,3,27,1,1,1,1
0,8,73,0,2,2,1
147,3,20,14,1,1,1
7,3,28,1,1,1,1
4,3,19,1,1,1,1
