sock_write_iter,sock_read_iter,sock_recvmsg,sock_write_iter_count,sock_read_iter_count,sock_recvmsg_count,class
0,8,64,0,2,2,1
0,9,679,0,2,2,1
0,149,83,0,2,2,1
0,27,94,0,2,2,1
0,8,64,0,2,2,1
7,3,29,1,1,1,1
6,4,28,1,1,1,1
5,8,221,1,2,2,1
6,4,28,1,1,1,1
6,35,25,1,1,1,1
6,4,38,1,1,1,1
6,4,31,1,1,1,1
7,4,64,1,1,1,1
4,2,57,1,1,1,1
12,3,29,3,1,1,1
14,25,92,3,1,1,1
0,9,679,0,2,2,1
0,149,83,0,2,2,1
0,27,94,0,2,2,1
0,8,64,0,2,2,1
0,9,679,0,2,2,1
0,149,83,0,2,2,1
0,27,94,0,2,2,1
0,8,64,0,2,2,1
74,3,138,1,1,1,1
69,34,470,1,1,1,1
24,13,28,1,1,1,1
6,3,20,1,1,1,1
4,3,76,1,1,1,1
4,3,82,1,1,1,1
119,123,39,1,1,1,1
34,3,37,1,1,1,1
4,13,176,1,1,1,1
4,104,123,1,1,1,1
215,43,107,1,1,1,1
14,165,969,1,2,2,1
4,113,57,1,1,1,1
53,87,204,1,1,1,1
4,3,218,1,1,1,1
107,3,206,1,1,1,1
14,3,19,1,1,1,1
4,3,217,1,1,1,1
14,84,138,1,1,1,1
4,9,167,1,3,3,1
5,33,261,1,3,3,1
98,3,141,11,1,1,1
170,80,71,11,1,1,1
11,3,29,1,1,1,1
6,3,30,1,1,1,1
80,3,30,14,1,1,1
6,4,29,1,1,1,1
4,3,21,1,1,1,1
54,4,28,13,1,1,1
6,3,31,1,1,1,1
6,4,35,1,1,1,1
6,4,54,1,1,1,1
58,4,32,13,1,1,1
3,3,20,1,1,1,1
53,17,37,13,1,1,1
6,3,31,1,1,1,1
6,4,31,1,1,1,1
6,3,47,1,1,1,1
6,3,48,1,1,1,1
8,4,44,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
4,2,35,1,1,1,1
6,4,46,1,1,1,1
6,4,33,1,1,1,1
11,5,29,1,1,1,1
6,4,29,1,1,1,1
11,4,27,1,1,1,1
6,3,34,1,1,1,1
7,4,67,1,1,1,1
6,4,52,1,1,1,1
6,3,29,1,1,1,1
6,4,34,1,1,1,1
6,3,31,1,1,1,1
6,4,62,1,1,1,1
6,4,32,1,1,1,1
6,3,30,1,1,1,1
6,4,33,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
5,3,24,1,1,1,1
3,3,16,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,3,30,1,1,1,1
6,4,33,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
3,2,16,1,1,1,1
6,4,30,1,1,1,1
7,4,29,1,1,1,1
6,4,38,1,1,1,1
6,3,26,1,1,1,1
6,4,30,1,1,1,1
6,4,37,1,1,1,1
6,4,28,1,1,1,1
3,2,16,1,1,1,1
3,2,17,1,1,1,1
6,4,30,1,1,1,1
6,3,30,1,1,1,1
6,4,28,1,1,1,1
7,3,29,1,1,1,1
4,3,22,1,1,1,1
7,3,29,1,1,1,1
6,4,28,1,1,1,1
7,3,31,1,1,1,1
6,4,29,1,1,1,1
3,3,25,1,1,1,1
6,5,35,1,1,1,1
6,4,28,1,1,1,1
40,5,38,13,1,1,1
44,4,36,12,1,1,1
48,3,24,11,1,1,1
6,4,35,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
3,2,27,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
3,2,16,1,1,1,1
11,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,2,16,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
9,4,29,1,1,1,1
6,3,30,1,1,1,1
3,2,26,1,1,1,1
6,4,28,1,1,1,1
4,3,20,1,1,1,1
55,4,29,13,1,1,1
56,3,29,13,1,1,1
55,5,34,13,1,1,1
6,4,30,1,1,1,1
6,3,30,1,1,1,1
6,3,29,1,1,1,1
6,3,30,1,1,1,1
7,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
4,2,21,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
5,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
15,4,29,3,1,1,1
16,12,251,1,3,3,1
5,12,251,1,3,3,1
2,7,89,1,3,3,1
17,4,30,3,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
5,4,29,1,1,1,1
11,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
10,4,26,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
16,4,29,3,1,1,1
35,3,17,9,1,1,1
14,4,26,3,1,1,1
40,4,29,9,1,1,1
9,3,26,3,1,1,1
31,2,28,9,1,1,1
57,4,28,13,1,1,1
6,3,30,1,1,1,1
57,3,30,13,1,1,1
3,2,16,1,1,1,1
56,4,30,13,1,1,1
15,3,30,3,1,1,1
6,4,30,1,1,1,1
16,4,29,3,1,1,1
6,4,30,1,1,1,1
15,4,28,3,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
5,12,192,1,3,3,1
6,3,29,1,1,1,1
17,3,27,3,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
13,3,30,3,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
7,2,23,3,1,1,1
6,4,29,1,1,1,1
7,4,30,1,1,1,1
6,4,28,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
7,3,29,1,1,1,1
6,4,31,1,1,1,1
16,4,69,3,1,1,1
15,4,30,3,1,1,1
6,4,29,1,1,1,1
16,5,40,3,1,1,1
12,5,29,3,1,1,1
11,4,30,1,1,1,1
9,2,26,3,1,1,1
15,4,29,3,1,1,1
6,4,28,1,1,1,1
6,4,34,1,1,1,1
6,4,28,1,1,1,1
7,4,30,1,1,1,1
6,4,32,1,1,1,1
6,4,29,1,1,1,1
7,4,30,1,1,1,1
6,4,38,1,1,1,1
6,4,29,1,1,1,1
5,3,30,1,1,1,1
6,7,103,1,1,1,1
11,4,30,1,1,1,1
6,3,30,1,1,1,1
6,4,33,1,1,1,1
6,4,28,1,1,1,1
11,4,27,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,3,26,1,1,1,1
6,4,53,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
6,4,49,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
7,4,29,1,1,1,1
6,4,30,1,1,1,1
5,22,16,1,1,1,1
5,4,28,1,1,1,1
5,3,25,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,30,1,1,1,1
11,4,29,1,1,1,1
10,4,37,1,1,1,1
14,4,29,3,1,1,1
6,5,39,1,1,1,1
14,4,29,3,1,1,1
6,4,28,1,1,1,1
19,3,29,3,1,1,1
7,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
11,4,29,1,1,1,1
6,4,29,1,1,1,1
7,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
11,4,30,1,1,1,1
17,3,30,3,1,1,1
45,4,29,11,1,1,1
16,4,29,3,1,1,1
57,4,30,13,1,1,1
16,4,29,3,1,1,1
58,4,29,13,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
7,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
8,4,30,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
5,12,184,1,3,3,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
7,4,29,1,1,1,1
16,3,23,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
13,3,30,1,1,1,1
6,3,31,1,1,1,1
6,4,29,1,1,1,1
6,2,24,1,1,1,1
16,3,30,3,1,1,1
16,4,31,3,1,1,1
17,4,29,3,1,1,1
6,4,30,1,1,1,1
6,4,28,1,1,1,1
57,3,29,13,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
64,4,29,15,1,1,1
6,4,25,1,1,1,1
6,14,51,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,3,29,1,1,1,1
6,3,29,1,1,1,1
6,3,29,1,1,1,1
6,4,30,1,1,1,1
6,3,29,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
7,3,30,1,1,1,1
6,4,29,1,1,1,1
56,4,26,13,1,1,1
6,4,30,1,1,1,1
6,3,30,1,1,1,1
88,3,29,13,1,1,1
6,4,30,1,1,1,1
6,3,29,1,1,1,1
56,4,29,13,1,1,1
6,4,29,1,1,1,1
6,3,24,1,1,1,1
6,4,28,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
5,4,29,1,1,1,1
6,4,30,1,1,1,1
16,3,30,3,1,1,1
15,3,30,3,1,1,1
6,3,29,1,1,1,1
4,4,24,1,1,1,1
17,4,29,3,1,1,1
13,2,16,3,1,1,1
6,3,30,1,1,1,1
3,2,17,1,1,1,1
16,4,50,3,1,1,1
13,3,21,3,1,1,1
6,3,30,1,1,1,1
6,3,29,1,1,1,1
11,4,29,1,1,1,1
7,5,38,1,1,1,1
4,3,21,1,1,1,1
4,3,21,1,1,1,1
56,4,29,13,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
71,4,30,13,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
35,3,30,11,1,1,1
6,3,29,1,1,1,1
5,3,24,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,31,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
11,4,28,1,1,1,1
6,4,26,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
7,4,28,1,1,1,1
7,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,58,1,1,1,1
7,4,30,1,1,1,1
6,4,25,1,1,1,1
6,4,29,1,1,1,1
10,3,29,1,1,1,1
7,4,29,1,1,1,1
5,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
11,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
9,15,289,1,3,3,1
8,12,265,1,2,2,1
8,15,275,1,3,3,1
3,8,123,1,3,3,1
5,13,182,1,3,3,1
5,12,181,1,3,3,1
7,7,111,1,3,3,1
6,12,177,1,3,3,1
5,22,158,1,3,3,1
6,13,131,1,3,3,1
5,14,207,1,3,3,1
5,11,204,1,3,3,1
3,7,134,1,3,3,1
16,4,42,3,1,1,1
6,12,211,1,3,3,1
4,11,164,1,3,3,1
4,8,100,1,3,3,1
34,10,155,1,3,3,1
2,218,110,1,3,3,1
2,18,158,1,3,3,1
10,30,365,1,3,3,1
4,9,127,1,3,3,1
4,9,137,1,3,3,1
3,10,175,1,3,3,1
3,9,123,1,3,3,1
4,19,134,1,3,3,1
3,10,192,1,3,3,1
4,8,136,1,3,3,1
3,9,155,1,3,3,1
4,8,130,1,3,3,1
3,7,113,1,3,3,1
15,10,186,1,3,3,1
24,50,190,1,3,3,1
5,11,164,1,3,3,1
4,29,113,1,3,3,1
2,16,95,1,3,3,1
2,6,100,1,3,3,1
4,21,149,1,3,3,1
3,11,125,1,3,3,1
3,8,117,1,3,3,1
4,9,125,1,3,3,1
3,8,119,1,3,3,1
3,7,134,1,3,3,1
4,7,131,1,3,3,1
4,31,145,1,3,3,1
2,9,141,1,3,3,1
3,9,130,1,3,3,1
3,6,87,1,3,3,1
4,19,181,1,3,3,1
4,20,169,1,3,3,1
33,8,177,1,3,3,1
27,8,134,1,3,3,1
6,14,143,1,3,3,1
4,9,143,1,3,3,1
3,67,138,1,3,3,1
4,11,124,1,3,3,1
3,41,110,1,3,3,1
4,10,135,1,3,3,1
24,9,173,1,3,3,1
3,18,157,1,3,3,1
3,7,141,1,3,3,1
4,8,144,1,3,3,1
3,7,102,1,3,3,1
3,7,108,1,3,3,1
59,3,18,3,1,1,1
63,8,102,1,3,3,1
4,9,125,1,3,3,1
4,18,108,1,3,3,1
4,30,203,1,3,3,1
3,9,127,1,3,3,1
14,20,265,1,3,3,1
4,9,135,1,3,3,1
51,3,28,3,1,1,1
4,49,307,1,3,3,1
4,71,770,1,3,3,1
0,0,33,0,0,3,1
3,17,129,1,3,3,1
4,8,198,1,3,3,1
5,14,183,1,3,3,1
14,150,122,1,3,3,1
5,30,201,1,3,3,1
6,3,18,1,1,1,1
5,11,154,1,3,3,1
2,29,112,1,3,3,1
3,10,149,1,3,3,1
4,8,129,1,3,3,1
4,53,170,1,3,3,1
4,9,117,1,3,3,1
4,9,143,1,3,3,1
4,10,193,1,3,3,1
4,20,150,1,3,3,1
2,7,126,1,3,3,1
4,7,109,1,3,3,1
5,10,166,1,3,3,1
5,18,113,1,3,3,1
3,7,97,1,3,3,1
4,9,124,1,3,3,1
3,9,131,1,3,3,1
3,8,117,1,3,3,1
3,8,119,1,3,3,1
4,6,113,1,3,3,1
9,5,40,3,1,1,1
3,6,195,1,3,3,1
3,18,116,1,3,3,1
64,5,163,3,1,1,1
4,62,172,1,3,3,1
3,7,165,1,3,3,1
4,9,213,1,3,3,1
3,8,116,1,3,3,1
3,9,143,1,3,3,1
2,6,147,1,3,3,1
4,9,108,1,3,3,1
2,8,102,1,3,3,1
9,173,53,3,1,1,1
13,3,40,3,1,1,1
4,10,51544,1,3,3,1
4,8,164,1,3,3,1
11,3,50,3,1,1,1
8,5,94,3,1,1,1
19,15,52,5,1,1,1
9,12,27,3,1,1,1
13,26,203,1,3,3,1
3,9,131,1,3,3,1
15,45,69,3,1,1,1
4,11,37165,1,3,3,1
9,6,48,3,1,1,1
3,8,182,1,3,3,1
10,5,130,3,1,1,1
12,2,27,3,1,1,1
17,225,29,5,1,1,1
9,5,50,3,1,1,1
9,4,31,3,1,1,1
14,2,87,5,1,1,1
14,5,111,5,1,1,1
9,6,184,3,1,1,1
9,6,136,3,1,1,1
3,8,134,1,3,3,1
12,3,39,3,1,1,1
12,3,33,3,1,1,1
5,12,197,1,3,3,1
87,3,87,3,1,1,1
7,3,50,3,1,1,1
6,12,170,1,3,3,1
12,5,49,5,1,1,1
17,3,61,5,1,1,1
8,6,45,3,1,1,1
17,14,31,5,1,1,1
13,3,44,3,1,1,1
9,13,104,3,1,1,1
8,5,54,3,1,1,1
4,10,151,1,3,3,1
18,3,90,5,1,1,1
9,6,82,3,1,1,1
9,13,112,3,1,1,1
12,37,37,5,1,1,1
11,2,79,3,1,1,1
13,3,130,3,1,1,1
13,5,36,5,1,1,1
9,2,31,3,1,1,1
8,3,52,3,1,1,1
9,6,77,3,1,1,1
15,3,30,5,1,1,1
19,3,137,3,1,1,1
8,2,29,3,1,1,1
9,3,25,3,1,1,1
29,74,63,6,1,1,1
18,3,55,5,1,1,1
12,16,44,3,1,1,1
9,53,123,3,1,1,1
4,9,169,1,3,3,1
13,12,34,3,1,1,1
17,3,63,3,1,1,1
10,3,21,3,1,1,1
7,4,88,3,1,1,1
12,23,104,3,1,1,1
11,2,19,3,1,1,1
11,6,46,3,1,1,1
5,9,173,1,3,3,1
9,3,32,3,1,1,1
9,23,139,3,1,1,1
14,11,126,1,3,3,1
18,2,16,5,1,1,1
18,4,38,5,1,1,1
18,2,65,5,1,1,1
11,5,43,3,1,1,1
13,3,28,3,1,1,1
47,2,21,5,1,1,1
16,3,49,5,1,1,1
9,14,20,3,1,1,1
7,280,40,3,1,1,1
30,2,38,5,1,1,1
33,63,67,5,1,1,1
21,4,68,5,1,1,1
15,4,41,3,1,1,1
3,2,17,1,1,1,1
34,3,72,5,1,1,1
14,4,43,5,1,1,1
11,14,37,5,1,1,1
3,9,190,1,3,3,1
11,3,21,3,1,1,1
12,2,32,4,1,1,1
13,2,27,5,1,1,1
10,4,45,3,1,1,1
10,4,125,3,1,1,1
13,4,95,3,1,1,1
15,14,22,5,1,1,1
16,2,39,5,1,1,1
21,2,18,3,1,1,1
9,2,21,3,1,1,1
14,3,40,3,1,1,1
25,3,53,3,1,1,1
35,3,30,5,1,1,1
11,2,20,3,1,1,1
49,12,17,5,1,1,1
17,2,25,5,1,1,1
11,3,32,3,1,1,1
11,4,117,3,1,1,1
17,3,52,5,1,1,1
8,3,57,3,1,1,1
8,2,16,3,1,1,1
3,8,132,1,3,3,1
0,3,45,0,1,1,1
0,3,26,0,1,1,1
11,2,19,3,1,1,1
10,4,22,3,1,1,1
27,3,33,3,1,1,1
10,2,38,3,1,1,1
9,3,25,3,1,1,1
15,3,37,5,1,1,1
11,3,21,3,1,1,1
8,1,21,3,1,1,1
14,2,34,3,1,1,1
12,3,23,5,1,1,1
22,3,32,5,1,1,1
10,3,33,3,1,1,1
28,3,25,5,1,1,1
0,3,47,0,1,1,1
12,5,64,3,1,1,1
17,2,31,3,1,1,1
28,3,20,3,1,1,1
33,2,20,3,1,1,1
3,7,121,1,3,3,1
14,3,32,3,1,1,1
17,2,17,3,1,1,1
17,2,22,5,1,1,1
17,13,28,5,1,1,1
21,3,26,5,1,1,1
14,3,29,3,1,1,1
15,2,16,5,1,1,1
7,2,26,3,1,1,1
12,2,17,3,1,1,1
16,2,21,5,1,1,1
15,3,28,5,1,1,1
9,2,25,3,1,1,1
6,7,167,1,3,3,1
11,3,27,3,1,1,1
20,3,34,5,1,1,1
8,2,19,3,1,1,1
9,2,26,3,1,1,1
8,2,28,3,1,1,1
16,2,17,5,1,1,1
16,6,19,3,1,1,1
16,3,47,5,1,1,1
25,2,19,5,1,1,1
28,2,36,5,1,1,1
13,1,18,5,1,1,1
11,3,35,3,1,1,1
14,2,22,5,1,1,1
21,2,21,5,1,1,1
20,3,23,3,1,1,1
6,14,200,1,3,3,1
50,2,18,5,1,1,1
23,3,33,5,1,1,1
9,3,26,3,1,1,1
19,4,32,5,1,1,1
14,2,24,5,1,1,1
16,3,22,5,1,1,1
40,3,28,5,1,1,1
20,2,26,5,1,1,1
11,3,46,3,1,1,1
9,2,26,3,1,1,1
16,3,25,5,1,1,1
15,2,37,4,1,1,1
19,2,21,5,1,1,1
9,3,33,3,1,1,1
70,3,24,4,1,1,1
17,3,28,5,1,1,1
18,2,15,5,1,1,1
41,4,32,5,1,1,1
14,3,26,5,1,1,1
10,1,26,3,1,1,1
12,3,24,5,1,1,1
18,3,24,5,1,1,1
48,4,37,5,1,1,1
19,3,26,5,1,1,1
14,2,17,5,1,1,1
13,2,22,5,1,1,1
16,3,32,5,1,1,1
17,3,21,5,1,1,1
11,3,33,3,1,1,1
46,3,19,5,1,1,1
8,5,28,3,1,1,1
20,3,33,5,1,1,1
14,3,21,5,1,1,1
15,3,40,5,1,1,1
18,4,62,5,1,1,1
14,3,39,5,1,1,1
14,2,17,5,1,1,1
23,4,23,5,1,1,1
6,5,40,1,1,1,1
18,3,23,5,1,1,1
22,3,30,5,1,1,1
15,4,31,5,1,1,1
27,3,27,5,1,1,1
26,3,35,5,1,1,1
15,3,26,5,1,1,1
36,3,45,5,1,1,1
16,4,29,5,1,1,1
13,9,187,1,3,3,1
15,2,20,5,1,1,1
15,3,24,5,1,1,1
11,2,14,3,1,1,1
10,3,22,3,1,1,1
49,2,23,5,1,1,1
30,2,24,5,1,1,1
49,3,24,5,1,1,1
36,3,32,5,1,1,1
14,2,17,5,1,1,1
16,2,22,5,1,1,1
14,16,31,5,1,1,1
3,27,156,1,3,3,1
2,7,140,1,3,3,1
3,19,145,1,3,3,1
3,6,132,1,3,3,1
4,10,208,1,3,3,1
4,6,144,1,3,3,1
4,8,132,1,3,3,1
91,2,17,5,1,1,1
24,2,23,5,1,1,1
3,13,342,1,3,3,1
4,6,177,1,3,3,1
45,30,252,1,3,3,1
13,3,21,5,1,1,1
3,129,158,1,3,3,1
4,7,264,1,3,3,1
5,7,88,1,3,3,1
94,2,41,5,1,1,1
4,39,100,1,3,3,1
4,21,178,1,3,3,1
14,9,122,1,3,3,1
39,3,22,5,1,1,1
47,3,22,5,1,1,1
3,109,164,1,3,3,1
4,229,170,1,3,3,1
3,28,143,1,3,3,1
24,6,183,1,3,3,1
5,33,278,1,3,3,1
74,3,28,5,1,1,1
3,6,222,1,3,3,1
76,2,18,5,1,1,1
4,27,150,1,3,3,1
14,9,144,1,3,3,1
3,38,195,1,3,3,1
14,8,168,1,3,3,1
87,3,26,5,1,1,1
167,4,29,5,1,1,1
14,11,180,1,3,3,1
3,17,106,1,3,3,1
15,3,22,5,1,1,1
49,4,48,5,1,1,1
3,9,139,1,3,3,1
3,7,105,1,3,3,1
3,6,148,1,3,3,1
19,3,29,5,1,1,1
74,7,119,1,3,3,1
23,58,129,1,3,3,1
20,2,27,5,1,1,1
3,7,142,1,3,3,1
3,9,196,1,3,3,1
41,3,29,5,1,1,1
4,43,215,1,3,3,1
3,7,128,1,3,3,1
122,2,28,5,1,1,1
3,7,127,1,3,3,1
11,3,22,3,1,1,1
4,9,196,1,3,3,1
120,3,24,5,1,1,1
117,4,34,5,1,1,1
3,8,126,1,3,3,1
3,9,120,1,3,3,1
5,190,304,1,3,3,1
15,5,29,5,1,1,1
19,4,25,5,1,1,1
19,2,16,5,1,1,1
4,23,195,1,3,3,1
4,11,242,1,3,3,1
17,3,32,5,1,1,1
130,2,20,5,1,1,1
4,19,149,1,3,3,1
17,2,21,5,1,1,1
4,10,123,1,3,3,1
19,4,26,5,1,1,1
58,2,25,5,1,1,1
2,8,142,1,3,3,1
155,3,26,5,1,1,1
17,2,17,5,1,1,1
35,3,26,5,1,1,1
10,3,25,3,1,1,1
2,9,106,1,3,3,1
12,3,28,3,1,1,1
84,4,62,5,1,1,1
13,3,21,5,1,1,1
10,4,28,3,1,1,1
19,3,21,5,1,1,1
4,11,170,1,3,3,1
38,3,32,5,1,1,1
4,10,202,1,3,3,1
18,2,20,5,1,1,1
18,1,21,5,1,1,1
16,2,23,5,1,1,1
29,2,18,5,1,1,1
21,3,81,3,1,1,1
38,2,17,5,1,1,1
19,2,19,5,1,1,1
15,2,18,5,1,1,1
29,3,31,4,1,1,1
4,10,145,1,3,3,1
12,3,53,3,1,1,1
67,3,26,5,1,1,1
17,11,327,1,3,3,1
11,2,23,3,1,1,1
23,47,183,1,3,3,1
19,2,27,5,1,1,1
30,4,27,5,1,1,1
24,13,354,1,3,3,1
10,3,35,3,1,1,1
17,3,34,5,1,1,1
33,2,67,5,1,1,1
78,2,17,3,1,1,1
37,2,25,3,1,1,1
4,9,195,1,3,3,1
4,21,214,1,3,3,1
3,9,307,1,3,3,1
48,2,24,5,1,1,1
5,92,281,1,3,3,1
39,3,49,5,1,1,1
97,4,60,5,1,1,1
59,3,27,5,1,1,1
18,17,61,5,1,1,1
11,2,14,3,1,1,1
11,2,23,5,1,1,1
14,3,26,3,1,1,1
21,2,21,5,1,1,1
3,39,164,1,3,3,1
13,10,178,1,3,3,1
39,2,30,5,1,1,1
2,9,234,1,3,3,1
14,4,32,5,1,1,1
17,2,25,5,1,1,1
5,14,242,1,3,3,1
9,14,61,3,1,1,1
5,11,244,1,3,3,1
3,6,151,1,3,3,1
10,3,20,3,1,1,1
5,153,224,1,3,3,1
22,3,36,5,1,1,1
29,3,24,5,1,1,1
14,4,67,5,1,1,1
24,3,35,5,1,1,1
28,2,37,5,1,1,1
17,3,29,5,1,1,1
15,5,81,5,1,1,1
26,3,32,5,1,1,1
27,2,21,5,1,1,1
27,3,27,5,1,1,1
34,2,16,5,1,1,1
15,2,17,5,1,1,1
218,14,252,1,3,3,1
4,61,172,1,3,3,1
35,2,21,5,1,1,1
17,3,31,5,1,1,1
26,14,343,1,3,3,1
3,20,249,1,3,3,1
4,50,179,1,3,3,1
28,3,22,5,1,1,1
4,14,329,1,3,3,1
6,24,106,1,3,3,1
5,24,272,1,3,3,1
4,33,218,1,3,3,1
82,2,22,5,1,1,1
19,41,166,1,3,3,1
34,25,39,5,1,1,1
5,17,360,1,3,3,1
4,12,211,1,3,3,1
13,16,145,1,3,3,1
5,14,208,1,3,3,1
23,19,294,1,3,3,1
54,42,197,1,3,3,1
3,28,160,1,3,3,1
3,9,127,1,3,3,1
4,21,193,1,3,3,1
4,41,156,1,3,3,1
4,41,246,1,3,3,1
5,14,233,1,3,3,1
4,9,171,1,3,3,1
6,13,183,1,3,3,1
4,10,180,1,3,3,1
5,13,156,1,3,3,1
4,12,144,1,3,3,1
3,11,178,1,3,3,1
5,11,177,1,3,3,1
4,9,124,1,3,3,1
5,14,179,1,3,3,1
6,13,211,1,3,3,1
3,10,128,1,3,3,1
5,41,156,1,3,3,1
24,10,138,1,3,3,1
5,13,185,1,3,3,1
5,12,164,1,3,3,1
5,13,179,1,3,3,1
5,10,173,1,3,3,1
6,13,189,1,3,3,1
5,14,165,1,3,3,1
5,12,176,1,3,3,1
4,11,154,1,3,3,1
4,33,275,1,3,3,1
6,13,198,1,3,3,1
5,37,185,1,3,3,1
5,14,239,1,3,3,1
4,9,124,1,3,3,1
5,12,189,1,3,3,1
4,9,127,1,3,3,1
5,12,181,1,3,3,1
4,8,175,1,3,3,1
6,15,196,1,3,3,1
3,10,138,1,3,3,1
5,13,170,1,3,3,1
5,11,192,1,3,3,1
6,14,201,1,3,3,1
4,9,143,1,3,3,1
5,14,197,1,3,3,1
3,7,145,1,3,3,1
3,7,100,1,3,3,1
4,9,126,1,3,3,1
4,9,130,1,3,3,1
8,19,243,1,3,3,1
9,15,242,1,3,3,1
5,12,214,1,3,3,1
5,14,187,1,3,3,1
5,12,197,1,3,3,1
5,23,199,1,3,3,1
5,23,184,1,3,3,1
5,13,169,1,3,3,1
3,10,132,1,3,3,1
3,10,126,1,3,3,1
7,18,210,1,3,3,1
6,13,179,1,3,3,1
5,12,208,1,3,3,1
5,22,177,1,3,3,1
5,12,175,1,3,3,1
8,18,272,1,3,3,1
5,23,210,1,3,3,1
16,12,187,1,3,3,1
6,9,125,1,3,3,1
4,9,131,1,3,3,1
7,11,176,1,3,3,1
6,15,218,1,3,3,1
6,14,236,1,3,3,1
5,13,179,1,3,3,1
4,11,135,1,3,3,1
6,10,183,1,3,3,1
3,8,123,1,3,3,1
2,7,92,1,3,3,1
6,14,207,1,3,3,1
3,7,116,1,3,3,1
5,12,165,1,3,3,1
22,8,105,1,3,3,1
23,7,104,1,3,3,1
3,18,120,1,3,3,1
5,11,208,1,3,3,1
6,12,184,1,3,3,1
7,18,195,1,3,3,1
3,9,139,1,3,3,1
